x,y,class,post 1,post 2,post 3,post 4,post 5,post 6,post 7,post 8,post 9
2,22,2,0,0.9995,4.00E-04,0,0,1.00E-04,0,0,0
2,24,2,0,0.9999,0,0,0,0,0,0,0
2,26,2,1.00E-04,0.9998,0,0,0,0,0,0,0
2,28,2,0.0132,0.9868,0,0,0,0,0,0,0
2,30,2,0.058,0.942,0,0,0,0,0,0,0
2,32,2,0.3225,0.6775,0,0,0,0,0,0,0
2,34,1,0.8396,0.1604,0,0,0,0,0,0,0
2,36,2,0.2861,0.7139,0,0,0,0,0,0,0
2,42,1,0.9873,0.0127,0,0,0,0,0,0,0
2,44,1,0.9874,0,0,0,0,0,0,0,0.0126
2,46,1,0.7787,0,0,0,0,0,0,0,0.2213
2,48,1,0.8273,0,0,0,0,0,0,0,0.1727
2,50,9,0.4125,0,0,0,0,0,0,0,0.5875
4,8,3,0,0,0.9953,0,0,0.0047,0,0,0
4,10,3,0,0,0.9966,0,0,0.0033,0,0,0
4,12,3,0,2.00E-04,0.9966,0,0,0.0033,0,0,0
4,14,3,0,0.094,0.8856,0,0,0.0205,0,0,0
4,16,2,0,0.5885,0.3933,0,0,0.0182,0,0,0
4,18,2,0,0.9725,0.0254,0,0,0.0021,0,0,0
4,20,2,0,0.9997,2.00E-04,0,0,1.00E-04,0,0,0
4,22,2,0,0.9998,1.00E-04,0,0,1.00E-04,0,0,0
4,24,2,1.00E-04,0.9999,0,0,0,0,0,0,0
4,26,2,8.00E-04,0.9992,0,0,0,0,0,0,0
4,28,2,0.0204,0.9796,0,0,0,0,0,0,0
4,30,2,0.0155,0.9845,0,0,0,0,0,0,0
4,32,2,0.1181,0.8819,0,0,0,0,0,0,0
4,34,1,0.5614,0.4386,0,0,0,0,0,0,0
4,36,2,0.2777,0.7223,0,0,0,0,0,0,0
4,40,1,0.8061,0.1939,0,0,0,0,0,0,0
4,44,1,0.768,0,0,0,0,0,0,0,0.232
4,46,1,0.5559,0,0,0,0,0,0,0,0.4441
4,48,1,0.6681,0,0,0,0,0,0,0,0.3319
4,50,9,0.2365,0,0,0,0,0,0,0,0.7635
6,6,3,0,0,0.9941,0,0,0.0059,0,0,0
6,8,3,0,0,0.9969,0,0,0.0031,0,0,0
6,10,3,0,0,0.9967,0,0,0.0033,0,0,0
6,12,3,0,0.0068,0.9803,0,0,0.0129,0,0,0
6,14,3,0,0.4815,0.5024,0,0,0.0161,0,0,0
6,16,2,0,0.9552,0.0396,0,0,0.0053,0,0,0
6,18,2,0,0.9647,0.0323,0,0,0.0031,0,0,0
6,20,2,0,0.9996,3.00E-04,0,0,1.00E-04,0,0,0
6,22,2,1.00E-04,0.9998,0,0,0,0,0,0,0
6,24,2,0.0354,0.9646,0,0,0,0,0,0,0
6,26,2,0.0018,0.9982,0,0,0,0,0,0,0
6,28,2,0.0056,0.9944,0,0,0,0,0,0,0
6,30,2,0.01,0.99,0,0,0,0,0,0,0
6,32,2,0.0154,0.9846,0,0,0,0,0,0,0
6,36,1,0.7832,0.2168,0,0,0,0,0,0,0
6,44,1,0.7086,0,0,0,0,0,0,0,0.2914
6,46,9,0.1502,0,0,0,0,0,0,0,0.8498
6,48,9,0.2723,0,0,0,0,0,0,0,0.7277
6,50,9,0.0194,0,0,0,0,0,0,0,0.9806
6,52,9,0.0932,0,0,0,0,0,0,0,0.9068
6,60,5,0,0,0,0.0242,0.9721,0,0,0,0.0037
6,62,5,0,0,0,0.0842,0.8909,0,0,0,0.0249
8,6,3,0,0,0.9861,0,0,0.0139,0,0,0
8,8,3,0,0,0.9923,0,0,0.0077,0,0,0
8,10,3,0,9.00E-04,0.9437,0,0,0.0554,0,0,0
8,12,3,0,0.0484,0.9325,0,0,0.0191,0,0,0
8,14,2,0,0.8855,0.1079,0,0,0.0066,0,0,0
8,16,2,0,0.9853,0.0132,0,0,0.0015,0,0,0
8,18,2,0,0.9993,4.00E-04,0,0,3.00E-04,0,0,0
8,20,2,2.00E-04,0.9998,0,0,0,0,0,0,0
8,22,2,6.00E-04,0.9994,0,0,0,0,0,0,0
8,24,2,0.0052,0.9948,0,0,0,0,0,0,0
8,26,2,0.0017,0.9983,0,0,0,0,0,0,0
8,28,2,0.0059,0.9941,0,0,0,0,0,0,0
8,30,2,0.0159,0.9841,0,0,0,0,0,0,0
8,32,2,0.0275,0.9725,0,0,0,0,0,0,0
8,34,2,0.0105,0.9895,0,0,0,0,0,0,0
8,36,1,0.6072,0.3928,0,0,0,0,0,0,0
8,44,1,0.9963,0.0026,0,0,0,0,0,0,0.0011
8,46,9,0.002,0,0,0,0,0,0,0,0.998
8,48,9,0.0924,0,0,0,0,0,0,0,0.9076
8,50,9,0.0285,0,0,0,0,0,0,0,0.9715
8,52,9,0.0142,0,0,0,0,0,0,0,0.9858
8,60,5,0,0,0,0.245,0.7546,0,0,0,4.00E-04
8,62,4,0,0,0,0.5604,0.4395,0,0,0,2.00E-04
10,-2,3,0,0,0.9925,0,0,0.0075,0,0,0
10,0,3,0,0,0.9849,0,0,0.0151,0,0,0
10,2,3,0,0,0.9917,0,0,0.0083,0,0,0
10,4,3,0,0,0.992,0,0,0.008,0,0,0
10,6,6,0,0,0.4563,0,0,0.5437,0,0,0
10,8,3,0,0,0.9908,0,0,0.0092,0,0,0
10,10,3,0,0.0025,0.9702,0,0,0.0274,0,0,0
10,12,3,0,0.0071,0.9852,0,0,0.0078,0,0,0
10,14,2,0,0.9898,0.009,0,0,0.0012,0,0,0
10,16,2,0,0.9973,0.0023,0,0,4.00E-04,0,0,0
10,18,2,0,0.9998,1.00E-04,0,0,1.00E-04,0,0,0
10,20,2,1.00E-04,0.9998,1.00E-04,0,0,1.00E-04,0,0,0
10,22,2,2.00E-04,0.9998,0,0,0,0,0,0,0
10,24,2,0.0033,0.9967,0,0,0,0,0,0,0
10,26,2,0.0016,0.9984,0,0,0,0,0,0,0
10,28,2,0.0211,0.9789,0,0,0,0,0,0,0
10,30,2,0.0223,0.9777,0,0,0,0,0,0,0
10,32,2,0.0677,0.9323,0,0,0,0,0,0,0
10,34,2,0.0221,0.9779,0,0,0,0,0,0,0
10,36,2,0.1047,0.8953,0,0,0,0,0,0,0
10,46,9,0.02,0,0,0,0,0,0,0,0.98
10,48,9,0.0097,0,0,0,0,0,0,0,0.9903
10,50,9,0.0138,0,0,0,0,0,0,0,0.9862
10,52,9,0.006,0,0,0,0,0,0,0,0.994
10,54,9,0.0042,0,0,0,0,0,0,0,0.9958
10,56,9,8.00E-04,0,0,0,0,0,0,0,0.9992
10,60,5,0,0,0,0.0048,0.9869,0,0,0,0.0083
10,62,4,0,0,0,0.6507,0.3492,0,0,0,1.00E-04
12,-18,6,0,0,0,0,0,1,0,0,0
12,-16,6,0,0,0.0358,0,0,0.9642,0,0,0
12,-4,3,0,0,0.9789,0,0,0.0211,0,0,0
12,-2,3,0,0,0.7623,0,0,0.2377,0,0,0
12,0,3,0,0,0.9607,0,0,0.0393,0,0,0
12,2,3,0,0,0.9127,0,0,0.0873,0,0,0
12,4,3,0,0,0.8987,0,0,0.1013,0,0,0
12,6,3,0,0,0.8757,0,0,0.1243,0,0,0
12,8,3,0,1.00E-04,0.9791,0,0,0.0208,0,0,0
12,10,3,0,4.00E-04,0.9888,0,0,0.0108,0,0,0
12,12,3,0,0.0353,0.9501,0,0,0.0147,0,0,0
12,14,2,0,0.9917,0.0074,0,0,9.00E-04,0,0,0
12,16,2,0,0.9912,0.0082,0,0,6.00E-04,0,0,0
12,18,2,0,0.9998,2.00E-04,0,0,1.00E-04,0,0,0
12,20,2,0,0.9998,1.00E-04,0,0,1.00E-04,0,0,0
12,22,2,8.00E-04,0.9992,0,0,0,0,0,0,0
12,24,2,0.0139,0.9861,0,0,0,0,0,0,0
12,26,2,0.0086,0.9914,0,0,0,0,0,0,0
12,28,2,0.0165,0.9835,0,0,0,0,0,0,0
12,30,2,0.476,0.524,0,0,0,0,0,0,0
12,32,2,0.0313,0.9687,0,0,0,0,0,0,0
12,42,1,0.9249,0.0751,0,0,0,0,0,0,0
12,44,1,0.994,0.0057,0,0,0,0,0,0,3.00E-04
12,46,1,0.6479,0,0,0,0,0,0,0,0.3521
12,48,9,0.0062,0,0,0,0,0,0,0,0.9938
12,50,9,0.0011,0,0,0,0,0,0,0,0.9989
12,52,9,0.0069,0,0,0,0,0,0,0,0.9931
12,54,9,0.0022,0,0,0,0,0,0,0,0.9978
12,56,9,6.00E-04,0,0,0,0,0,0,0,0.9994
12,58,9,1.00E-04,0,0,1.00E-04,0.0161,0,0,0,0.9837
12,60,5,0,0,0,0.0017,0.9462,0,0,0,0.0522
12,62,5,0,0,0,0.3898,0.61,0,0,0,3.00E-04
12,64,5,0,0,0,0.0749,0.9242,0,0,0,9.00E-04
14,-20,6,0,0,1.00E-04,0,0,0.9998,0,1.00E-04,0
14,-18,6,0,0,0,0,0,0.9979,0,0.002,0
14,-16,6,0,0,0,0,0,0.9999,0,1.00E-04,0
14,-14,6,0,0,4.00E-04,0,0,0.9996,0,0,0
14,-12,3,0,0,0.5967,0,0,0.4033,0,0,0
14,-10,3,0,0,0.9885,0,0,0.0115,0,0,0
14,-8,3,0,0,0.9637,0,0,0.0363,0,0,0
14,-6,3,0,0,0.9465,0,0,0.0535,0,0,0
14,-4,3,0,0,0.9467,0,0,0.0533,0,0,0
14,-2,3,0,0,0.9087,0,0,0.0913,0,0,0
14,0,3,0,0,0.9264,0,0,0.0736,0,0,0
14,2,3,0,0,0.9555,0,0,0.0445,0,0,0
14,4,3,0,0,0.9309,0,0,0.0691,0,0,0
14,6,3,0,0,0.8212,0,0,0.1788,0,0,0
14,8,3,0,1.00E-04,0.9901,0,0,0.0098,0,0,0
14,10,3,0,8.00E-04,0.9903,0,0,0.0089,0,0,0
14,12,3,0,0.0091,0.9823,0,0,0.0086,0,0,0
14,14,2,0,0.9895,0.0097,0,0,9.00E-04,0,0,0
14,16,2,0,0.9976,0.0021,0,0,3.00E-04,0,0,0
14,18,2,0,0.9976,0.0021,0,0,3.00E-04,0,0,0
14,20,2,0,0.9992,7.00E-04,0,0,1.00E-04,0,0,0
14,22,2,6.00E-04,0.9994,0,0,0,0,0,0,0
14,24,2,0.0097,0.9903,0,0,0,0,0,0,0
14,26,2,0.0037,0.9963,0,0,0,0,0,0,0
14,28,2,0.0189,0.9811,0,0,0,0,0,0,0
14,30,2,0.0637,0.9363,0,0,0,0,0,0,0
14,32,2,0.0129,0.9871,0,0,0,0,0,0,0
14,38,1,0.7539,0.2461,0,0,0,0,0,0,0
14,42,1,0.982,0.018,0,0,0,0,0,0,0
14,46,9,0.312,0,0,0,0,0,0,0,0.688
14,48,9,0.0017,0,0,0,0,0,0,0,0.9983
14,50,9,0.0016,0,0,0,0,0,0,0,0.9984
14,52,9,0.0036,0,0,0,0,0,0,0,0.9964
14,56,9,2.00E-04,0,0,0,0.0047,0,0,0,0.9951
14,58,5,0,0,0,0.0011,0.5683,0,0,0,0.4306
14,60,5,0,0,0,0.0022,0.9633,0,0,0,0.0345
14,62,5,0,0,0,0.0786,0.9206,0,0,0,8.00E-04
14,64,5,0,0,0,0.1117,0.8877,0,0,0,7.00E-04
14,66,5,0,0,0,0.4578,0.5419,0,0,0,2.00E-04
14,78,4,0,0,0,1,0,0,0,0,0
16,-28,8,0,0,0,0,0,0.4289,0,0.5711,0
16,-26,6,0,0,0,0,0,0.7646,0,0.2354,0
16,-24,6,0,0,0,0,0,0.7596,0,0.2404,0
16,-22,6,0,0,0,0,0,0.8312,0,0.1688,0
16,-20,6,0,0,0,0,0,0.9503,0,0.0497,0
16,-18,6,0,0,0,0,0,0.9995,0,5.00E-04,0
16,-16,6,0,0,1.00E-04,0,0,0.9999,0,0,0
16,-14,6,0,0,1.00E-04,0,0,0.9999,0,0,0
16,-12,6,0,0,3.00E-04,0,0,0.9997,0,0,0
16,-10,6,0,0,0.2429,0,0,0.7571,0,0,0
16,-8,6,0,0,0.4721,0,0,0.5279,0,0,0
16,-6,3,0,0,0.8732,0,0,0.1268,0,0,0
16,-4,3,0,0,0.9641,0,0,0.0359,0,0,0
16,-2,3,0,0,0.9586,0,0,0.0414,0,0,0
16,0,3,0,0,0.978,0,0,0.022,0,0,0
16,2,3,0,0,0.9794,0,0,0.0206,0,0,0
16,4,3,0,0,0.9631,0,0,0.0369,0,0,0
16,6,3,0,1.00E-04,0.9109,0,0,0.0891,0,0,0
16,8,3,0,1.00E-04,0.9924,0,0,0.0076,0,0,0
16,10,3,0,8.00E-04,0.9902,0,0,0.0089,0,0,0
16,12,3,0,0.0113,0.9793,0,0,0.0094,0,0,0
16,14,2,0,0.9858,0.0129,0,0,0.0013,0,0,0
16,16,2,0,0.9956,0.004,0,0,4.00E-04,0,0,0
16,18,2,0,0.9966,0.0031,0,0,3.00E-04,0,0,0
16,20,2,0,0.9983,0.0014,0,0,4.00E-04,0,0,0
16,22,2,0.0072,0.9928,0,0,0,0,0,0,0
16,24,2,0.0139,0.9861,0,0,0,0,0,0,0
16,26,2,0.0061,0.9939,0,0,0,0,0,0,0
16,28,2,0.0592,0.9408,0,0,0,0,0,0,0
16,30,2,0.0148,0.9852,0,0,0,0,0,0,0
16,38,2,0.1047,0.8953,0,0,0,0,0,0,0
16,40,1,0.9228,0.0772,0,0,0,0,0,0,0
16,44,1,0.864,1.00E-04,0,0,0,0,0,0,0.1359
16,46,9,0.3313,0,0,0,0,0,0,0,0.6687
16,48,9,0.0051,0,0,0,0,0,0,0,0.9949
16,50,9,0.001,0,0,0,0,0,0,0,0.999
16,52,9,0.0021,0,0,0,0,0,0,0,0.9979
16,54,9,8.00E-04,0,0,0,0,0,0,0,0.9992
16,60,5,0,0,0,0.001,0.8872,0,0,0,0.1118
16,64,5,0,0,0,0.0566,0.9424,0,0,0,0.001
16,66,4,0,0,0,0.8902,0.1098,0,0,0,0
16,68,4,0,0,0,0.6121,0.3878,0,0,0,1.00E-04
16,78,4,0,0,0,1,0,0,0,0,0
18,-30,8,0,0,0,0,0,0.1003,0,0.8997,0
18,-28,8,0,0,0,0,0,0.0988,0,0.9012,0
18,-26,8,0,0,0,0,0,0.2399,0,0.7601,0
18,-24,8,0,0,0,0,0,0.3151,0,0.6849,0
18,-22,6,0,0,0,0,0,0.562,0,0.438,0
18,-20,6,0,0,0,0,0,0.9615,0,0.0385,0
18,-18,6,0,0,0,0,0,0.9993,0,7.00E-04,0
18,-16,6,0,0,1.00E-04,0,0,0.9999,0,0,0
18,-14,6,0,0,2.00E-04,0,0,0.9998,0,0,0
18,-12,6,0,0,0.0027,0,0,0.9973,0,0,0
18,-10,6,0,0,0.2054,0,0,0.7946,0,0,0
18,-8,3,0,0,0.6341,0,0,0.3658,0,0,0
18,-6,3,0,0,0.8548,0,0,0.1452,0,0,0
18,-4,3,0,0,0.9883,0,0,0.0117,0,0,0
18,-2,3,0,0,0.9849,0,0,0.0151,0,0,0
18,0,3,0,0,0.9814,0,0,0.0186,0,0,0
18,2,3,0,0,0.9861,0,0,0.0139,0,0,0
18,4,3,0,0,0.9866,0,0,0.0134,0,0,0
18,6,3,0,0,0.9845,0,0,0.0155,0,0,0
18,8,3,0,0,0.9942,0,0,0.0058,0,0,0
18,10,3,0,2.00E-04,0.9922,0,0,0.0076,0,0,0
18,12,3,0,0.0078,0.9777,0,0,0.0145,0,0,0
18,14,2,0,0.8995,0.0941,0,0,0.0064,0,0,0
18,16,2,0,0.996,0.0035,0,0,5.00E-04,0,0,0
18,18,2,0,0.9998,2.00E-04,0,0,0,0,0,0
18,20,2,1.00E-04,0.9996,0,0,0,2.00E-04,0,0,0
18,22,2,0.0101,0.9896,0,0,0,3.00E-04,0,0,0
18,24,2,0.0015,0.9985,0,0,0,0,0,0,0
18,26,2,0.0101,0.9899,0,0,0,0,0,0,0
18,28,2,0.0415,0.9585,0,0,0,0,0,0,0
18,30,2,0.0203,0.9797,0,0,0,0,0,0,0
18,44,1,0.6184,0,0,0,0,0,0,0,0.3815
18,46,1,0.7352,0,0,0,0,0,0,0,0.2648
18,48,9,0.0195,0,0,0,0,0,0,0,0.9805
18,50,9,0.0011,0,0,0,0,0,0,0,0.9989
18,52,9,0.0012,0,0,0,0,0,0,0,0.9988
18,54,9,3.00E-04,0,0,0,6.00E-04,0,0,0,0.9992
18,60,5,0,0,0,0.0011,0.8623,0,0,0,0.1366
18,64,5,0,0,0,0.0277,0.971,0,0,0,0.0014
18,66,4,0,0,0,0.8,0.1999,0,0,0,1.00E-04
18,68,4,0,0,0,0.9823,0.0177,0,0,0,0
18,78,4,0,0,0,1,0,0,0,0,0
20,-34,8,0,0,0,0,0,0.013,0,0.987,0
20,-32,8,0,0,0,0,0,8.00E-04,0,0.9992,0
20,-30,8,0,0,0,0,0,0.0021,0,0.9979,0
20,-28,8,0,0,0,0,0,0.1499,0,0.8501,0
20,-26,8,0,0,0,0,0,0.0752,0,0.9248,0
20,-24,8,0,0,0,0,0,0.2628,0,0.7372,0
20,-22,6,0,0,0,0,0,0.9188,0,0.0812,0
20,-20,6,0,0,0,0,0,0.9937,0,0.0063,0
20,-18,6,0,0,0,0,0,0.9996,0,4.00E-04,0
20,-16,6,0,0,1.00E-04,0,0,0.9999,0,0,0
20,-14,6,0,0,5.00E-04,0,0,0.9995,0,0,0
20,-12,6,0,0,0.0019,0,0,0.9981,0,0,0
20,-10,6,0,0,0.0607,0,0,0.9393,0,0,0
20,-8,6,0,0,0.3856,0,0,0.6144,0,0,0
20,-6,3,0,0,0.9548,0,0,0.0452,0,0,0
20,-4,3,0,0,0.988,0,0,0.012,0,0,0
20,-2,3,0,0,0.9836,0,0,0.0164,0,0,0
20,0,3,0,0,0.984,0,0,0.016,0,0,0
20,2,3,0,0,0.9872,0,0,0.0128,0,0,0
20,4,3,0,0,0.9864,0,0,0.0136,0,0,0
20,6,3,0,0,0.9879,0,0,0.0121,0,0,0
20,8,3,0,0,0.9902,0,0,0.0097,0,0,0
20,10,3,0,2.00E-04,0.9899,0,0,0.0099,0,0,0
20,12,3,0,0.003,0.9803,0,0,0.0167,0,0,0
20,14,2,0,0.4912,0.4784,0,0,0.0303,0,0,0
20,16,2,0,0.9821,0.0154,0,0,0.0025,0,0,0
20,18,2,1.00E-04,0.9999,0,0,0,0,0,0,0
20,20,2,0.0028,0.9972,0,0,0,0,0,0,0
20,22,2,0.0041,0.9959,0,0,0,0,0,0,0
20,24,2,0.0136,0.9864,0,0,0,0,0,0,0
20,26,2,0.0035,0.9965,0,0,0,0,0,0,0
20,28,2,0.009,0.991,0,0,0,0,0,0,0
20,30,2,0.0091,0.9909,0,0,0,0,0,0,0
20,32,2,0.0595,0.9405,0,0,0,0,0,0,0
20,40,1,0.9672,0.0328,0,0,0,0,0,0,0
20,42,1,0.9718,1.00E-04,0,0,0,0,0,0,0.028
20,44,1,0.8494,1.00E-04,0,0,0,0,0,0,0.1505
20,46,1,0.7161,1.00E-04,0,0,0,0,0,0,0.2838
20,48,9,0.0222,0,0,0,0,0,0,0,0.9778
20,50,9,0.0012,0,0,0,0,0,0,0,0.9988
20,52,9,7.00E-04,0,0,0,0,0,0,0,0.9993
20,54,9,2.00E-04,0,0,0,0.0016,0,0,0,0.9982
20,64,5,0,0,0,0.0099,0.9875,0,0,0,0.0026
20,66,5,0,0,0,0.1623,0.8371,0,0,0,6.00E-04
20,68,4,0,0,0,0.973,0.027,0,0,0,0
20,80,4,0,0,0,1,0,0,0,0,0
22,-34,8,0,0,0,0,0,0.0336,0,0.9664,0
22,-32,8,0,0,0,0,0,3.00E-04,0,0.9997,0
22,-30,8,0,0,0,0,0,0.0076,0,0.9924,0
22,-28,8,0,0,0,0,0,0.0218,0,0.9782,0
22,-26,8,0,0,0,0,0,0.2191,0,0.7809,0
22,-24,8,0,0,0,0,0,0.4429,0,0.5571,0
22,-22,6,0,0,0,0,0,0.9596,0,0.0404,0
22,-20,6,0,0,0,0,0,0.9979,0,0.0021,0
22,-18,6,0,0,0,0,0,0.9997,0,2.00E-04,0
22,-16,6,0,0,1.00E-04,0,0,0.9999,0,0,0
22,-14,6,0,0,8.00E-04,0,0,0.9992,0,0,0
22,-12,6,0,0,0.0029,0,0,0.9971,0,0,0
22,-10,6,0,0,0.1019,0,0,0.8981,0,0,0
22,-8,3,0,0,0.55,0,0,0.45,0,0,0
22,-6,3,0,0,0.9606,0,0,0.0394,0,0,0
22,-4,3,0,0,0.9863,0,0,0.0136,0,0,0
22,-2,3,0,0,0.9848,0,0,0.0152,0,0,0
22,0,3,0,0,0.985,0,0,0.015,0,0,0
22,2,3,0,0,0.9866,0,0,0.0134,0,0,0
22,4,3,0,0,0.9833,0,0,0.0167,0,0,0
22,6,3,0,0,0.984,0,0,0.016,0,0,0
22,8,3,0,1.00E-04,0.9709,0,0,0.029,0,0,0
22,10,3,0,6.00E-04,0.9822,0,0,0.0171,0,0,0
22,12,3,0,0.0071,0.9683,0,0,0.0246,0,0,0
22,14,2,0,0.9801,0.0153,0,0,0.0047,0,0,0
22,16,2,0,0.9994,3.00E-04,0,0,3.00E-04,0,0,0
22,18,2,2.00E-04,0.9998,0,0,0,0,0,0,0
22,20,2,0.003,0.997,0,0,0,0,0,0,0
22,22,2,0.0075,0.9925,0,0,0,0,0,0,0
22,24,2,0.0029,0.9971,0,0,0,0,0,0,0
22,26,2,0.0031,0.9969,0,0,0,0,0,0,0
22,28,2,0.0032,0.9968,0,0,0,0,0,0,0
22,30,2,0.0126,0.9874,0,0,0,0,0,0,0
22,32,2,0.0258,0.9742,0,0,0,0,0,0,0
22,38,1,0.7258,0.2742,0,0,0,0,0,0,0
22,40,1,0.9932,0.0067,0,0,0,0,0,0,1.00E-04
22,42,1,0.9705,1.00E-04,0,0,0,0,0,0,0.0294
22,44,1,0.6904,0,0,0,0,0,0,0,0.3095
22,46,9,0.457,0,0,0,0,0,0,0,0.543
22,48,9,0.0432,0,0,0,0,0,0,0,0.9568
22,50,9,0.0013,0,0,0,0,0,0,0,0.9987
22,52,9,7.00E-04,0,0,0,0,0,0,0,0.9993
22,54,9,2.00E-04,0,0,0,0.0037,0,0,0,0.9961
22,56,9,1.00E-04,0,0,1.00E-04,0.0671,0,0,0,0.9328
22,62,5,0,0,0,0.0038,0.9883,0,0,0,0.0078
22,66,5,0,0,0,0.0788,0.9204,0,0,0,8.00E-04
22,68,4,0,0,0,0.8979,0.102,0,0,0,0
22,78,4,0,0,0,1,0,0,0,0,0
22,80,4,0,0,0,1,0,0,0,0,0
24,-34,8,0,0,0,0,0,0.0303,0,0.9697,0
24,-32,8,0,0,0,0,0,7.00E-04,0,0.9993,0
24,-30,8,0,0,0,0,0,0.0066,0,0.9934,0
24,-28,8,0,0,0,0,0,0.0209,0,0.9791,0
24,-26,8,0,0,0,0,0,0.1897,0,0.8103,0
24,-24,6,0,0,0,0,0,0.748,0,0.252,0
24,-22,6,0,0,0,0,0,0.9912,0,0.0088,0
24,-20,6,0,0,0,0,0,0.999,0,0.001,0
24,-18,6,0,0,1.00E-04,0,0,0.9998,0,0,0
24,-16,6,0,0,1.00E-04,0,0,0.9999,0,0,0
24,-14,6,0,0,6.00E-04,0,0,0.9994,0,0,0
24,-12,6,0,0,0.0014,0,0,0.9986,0,0,0
24,-10,6,0,0,0.0957,0,0,0.9043,0,0,0
24,-8,6,0,0,0.2197,0,0,0.7803,0,0,0
24,-6,3,0,0,0.9299,0,0,0.0701,0,0,0
24,-4,3,0,0,0.9706,0,0,0.0293,0,0,0
24,-2,3,0,0,0.9738,0,0,0.0262,0,0,0
24,0,3,0,0,0.9769,0,0,0.0231,0,0,0
24,2,3,0,0,0.9845,0,0,0.0155,0,0,0
24,4,3,0,0,0.9796,0,0,0.0204,0,0,0
24,6,3,0,0,0.9832,0,0,0.0168,0,0,0
24,8,3,0,0.0014,0.9093,0,0,0.0893,0,0,0
24,10,3,0,0.0168,0.9282,0,0,0.055,0,0,0
24,12,2,0,0.5799,0.3678,0,0,0.0524,0,0,0
24,14,2,0,0.9982,6.00E-04,0,0,0.0012,0,0,0
24,16,2,4.00E-04,0.9996,0,0,0,0,0,0,0
24,18,2,0.0023,0.9977,0,0,0,0,0,0,0
24,20,2,0.0072,0.9928,0,0,0,0,0,0,0
24,22,2,0.003,0.997,0,0,0,0,0,0,0
24,24,2,0.0022,0.9978,0,0,0,0,0,0,0
24,26,2,0.0087,0.9913,0,0,0,0,0,0,0
24,28,2,0.0093,0.9907,0,0,0,0,0,0,0
24,30,2,0.0265,0.9735,0,0,0,0,0,0,0
24,32,2,0.251,0.749,0,0,0,0,0,0,0
24,38,1,0.9682,0.0318,0,0,0,0,0,0,0
24,40,1,0.9357,0.0643,0,0,0,0,0,0,0
24,42,1,0.567,0,0,0,0,0,0,0,0.433
24,44,1,0.8359,1.00E-04,0,0,0,0,0,0,0.1639
24,46,9,0.0266,0,0,0,0,0,0,0,0.9734
24,48,9,8.00E-04,0,0,0,0,0,0,0,0.9992
24,50,9,7.00E-04,0,0,0,0,0,0,0,0.9993
24,52,9,3.00E-04,0,0,0,3.00E-04,0,0,0,0.9994
24,54,9,1.00E-04,0,0,1.00E-04,0.0498,0,0,0,0.95
24,56,9,0,0,0,2.00E-04,0.1879,0,0,0,0.8119
24,62,5,0,0,0,0.0057,0.9896,0,0,0,0.0047
24,64,5,0,0,0,0.0055,0.9903,0,0,0,0.0042
24,66,5,0,0,0,0.0781,0.9211,0,0,0,8.00E-04
24,68,4,0,0,0,0.8093,0.1906,0,0,0,1.00E-04
24,70,4,0,0,0,0.9832,0.0168,0,0,0,0
24,80,4,0,0,0,1,0,0,0,0,0
26,-32,8,0,0,0,0,0,0.0073,0,0.9927,0
26,-30,8,0,0,0,0,0,0.0022,0,0.9978,0
26,-28,8,0,0,0,0,0,0.0574,0,0.9426,0
26,-26,8,0,0,0,0,0,0.1605,0,0.8395,0
26,-24,6,0,0,0,0,0,0.9809,0,0.0191,0
26,-22,6,0,0,0,0,0,0.9688,0,0.0312,0
26,-20,6,0,0,0,0,0,0.9993,0,7.00E-04,0
26,-18,6,0,0,0,0,0,0.9999,0,1.00E-04,0
26,-16,6,0,0,0,0,0,0.9998,0,1.00E-04,0
26,-14,6,0,0,0,0,0,0.9999,0,0,0
26,-12,6,0,0,2.00E-04,0,0,0.9998,0,0,0
26,-10,6,0,0,0.0155,0,0,0.9845,0,0,0
26,-8,3,0,0,0.5108,0,0,0.4892,0,0,0
26,-6,3,0,0,0.8847,0,0,0.1153,0,0,0
26,-4,3,0,0,0.9564,0,0,0.0436,0,0,0
26,-2,3,0,0,0.9305,0,0,0.0695,0,0,0
26,0,3,0,0,0.9276,0,0,0.0724,0,0,0
26,2,3,0,0,0.9614,0,0,0.0386,0,0,0
26,4,3,0,0,0.973,0,0,0.027,0,0,0
26,6,3,0,0,0.9785,0,0,0.0215,0,0,0
26,8,3,0,2.00E-04,0.9781,0,0,0.0217,0,0,0
26,10,3,0,0.0049,0.9653,0,0,0.0298,0,0,0
26,12,3,0,0.1887,0.7819,0,0,0.0295,0,0,0
26,14,2,0,0.9995,3.00E-04,0,0,2.00E-04,0,0,0
26,16,2,2.00E-04,0.9998,0,0,0,0,0,0,0
26,18,2,4.00E-04,0.9996,0,0,0,0,0,0,0
26,20,2,0.0085,0.9914,0,0,0,0,0,0,0
26,22,2,0.0114,0.9886,0,0,0,0,0,0,0
26,24,2,0.0788,0.9212,0,0,0,0,0,0,0
26,26,2,0.0051,0.9949,0,0,0,0,0,0,0
26,28,2,0.0071,0.9929,0,0,0,0,0,0,0
26,30,2,0.0418,0.9582,0,0,0,0,0,0,0
26,42,1,0.9934,8.00E-04,0,0,0,0,0,0,0.0058
26,44,1,0.8114,1.00E-04,0,0,0,0,0,0,0.1885
26,46,9,0.0091,0,0,0,0,0,0,0,0.9909
